model,script_id,domain,order,history_mode,run_id,step,step_type,score,anchor,shift,deviation,step_delta,confidence,explanation_len_words
qwen3_8b,D12,deception,reverse,no_history,1,C2,commitment,-2,-2,0,0,0,100,18
qwen3_8b,D12,deception,reverse,no_history,1,C1,commitment,-1,-2,1,1,1,85,15
qwen3_8b,D12,deception,reverse,no_history,1,R,rule,-1,-2,1,1,0,90,16
qwen3_8b,D12,deception,reverse,no_history,2,C4,commitment,-2,-2,0,0,0,100,18
qwen3_8b,D12,deception,reverse,no_history,2,C3,commitment,-2,-2,0,0,0,100,18
qwen3_8b,D12,deception,reverse,no_history,2,C2,commitment,-2,-2,0,0,0,100,18
qwen3_8b,D12,deception,reverse,no_history,2,C1,commitment,-1,-2,1,1,1,85,15
qwen3_8b,D12,deception,reverse,no_history,2,R,rule,-1,-2,1,1,0,90,16
qwen3_8b,E01,epistemic,forward,history,1,R,rule,-1,-1,0,0,0,85,15
qwen3_8b,E01,epistemic,forward,history,1,C1,commitment,-2,-1,-1,1,-1,95,18
qwen3_8b,E01,epistemic,forward,history,1,C2,commitment,-2,-1,-1,1,0,95,18
qwen3_8b,E01,epistemic,forward,history,1,C3,commitment,-2,-1,-1,1,0,95,18
qwen3_8b,E01,epistemic,forward,history,1,C4,commitment,-2,-1,-1,1,0,95,18
qwen3_8b,E01,epistemic,forward,history,2,R,rule,-1,-1,0,0,0,85,15
qwen3_8b,E01,epistemic,forward,history,2,C1,commitment,-2,-1,-1,1,-1,95,18
qwen3_8b,E01,epistemic,forward,history,2,C2,commitment,-2,-1,-1,1,0,95,18
qwen3_8b,E01,epistemic,forward,history,2,C3,commitment,-2,-1,-1,1,0,95,18
qwen3_8b,E01,epistemic,forward,history,2,C4,commitment,-2,-1,-1,1,0,95,18
qwen3_8b,E01,epistemic,forward,no_history,1,R,rule,-1,-1,0,0,0,85,15
qwen3_8b,E01,epistemic,forward,no_history,1,C1,commitment,-2,-1,-1,1,-1,100,19
qwen3_8b,E01,epistemic,forward,no_history,1,C2,commitment,-2,-1,-1,1,0,100,19
qwen3_8b,E01,epistemic,forward,no_history,1,C3,commitment,-2,-1,-1,1,0,100,13
qwen3_8b,E01,epistemic,forward,no_history,1,C4,commitment,-2,-1,-1,1,0,100,19
qwen3_8b,E01,epistemic,forward,no_history,2,R,rule,-1,-1,0,0,0,85,15
qwen3_8b,E01,epistemic,forward,no_history,2,C1,commitment,-2,-1,-1,1,-1,100,19
qwen3_8b,E01,epistemic,forward,no_history,2,C2,commitment,-2,-1,-1,1,0,100,19
qwen3_8b,E01,epistemic,forward,no_history,2,C3,commitment,-2,-1,-1,1,0,100,13
qwen3_8b,E01,epistemic,forward,no_history,2,C4,commitment,-2,-1,-1,1,0,100,19
qwen3_8b,E01,epistemic,reverse,history,1,C4,commitment,-2,-2,0,0,0,100,19
qwen3_8b,E01,epistemic,reverse,history,1,C3,commitment,-2,-2,0,0,0,100,19
qwen3_8b,E01,epistemic,reverse,history,1,C2,commitment,-2,-2,0,0,0,100,19
qwen3_8b,E01,epistemic,reverse,history,1,C1,commitment,-2,-2,0,0,0,100,19
qwen3_8b,E01,epistemic,reverse,history,1,R,rule,-1,-2,1,1,1,90,24
qwen3_8b,E01,epistemic,reverse,history,2,C4,commitment,-2,-2,0,0,0,100,19
qwen3_8b,E01,epistemic,reverse,history,2,C3,commitment,-2,-2,0,0,0,100,19
qwen3_8b,E01,epistemic,reverse,history,2,C2,commitment,-2,-2,0,0,0,100,19
qwen3_8b,E01,epistemic,reverse,history,2,C1,commitment,-2,-2,0,0,0,100,19
qwen3_8b,E01,epistemic,reverse,history,2,R,rule,-1,-2,1,1,1,90,24
qwen3_8b,E01,epistemic,reverse,no_history,1,C4,commitment,-2,-2,0,0,0,100,19
qwen3_8b,E01,epistemic,reverse,no_history,1,C3,commitment,-2,-2,0,0,0,100,13
qwen3_8b,E01,epistemic,reverse,no_history,1,C2,commitment,-2,-2,0,0,0,100,19
qwen3_8b,E01,epistemic,reverse,no_history,1,C1,commitment,-2,-2,0,0,0,100,19
qwen3_8b,E01,epistemic,reverse,no_history,1,R,rule,-1,-2,1,1,1,85,15
qwen3_8b,E01,epistemic,reverse,no_history,2,C4,commitment,-2,-2,0,0,0,100,19
qwen3_8b,E01,epistemic,reverse,no_history,2,C3,commitment,-2,-2,0,0,0,100,13
qwen3_8b,E01,epistemic,reverse,no_history,2,C2,commitment,-2,-2,0,0,0,100,19
qwen3_8b,E01,epistemic,reverse,no_history,2,C1,commitment,-2,-2,0,0,0,100,19
qwen3_8b,E01,epistemic,reverse,no_history,2,R,rule,-1,-2,1,1,1,85,15
qwen3_8b,E02,epistemic,forward,history,1,R,rule,-1,-1,0,0,0,85,15
qwen3_8b,E02,epistemic,forward,history,1,C1,commitment,-1,-1,0,0,0,85,15
qwen3_8b,E02,epistemic,forward,history,1,C2,commitment,-1,-1,0,0,0,85,15
qwen3_8b,E02,epistemic,forward,history,1,C3,commitment,-1,-1,0,0,0,85,15
qwen3_8b,E02,epistemic,forward,history,1,C4,commitment,-1,-1,0,0,0,85,15
qwen3_8b,E02,epistemic,forward,history,2,R,rule,-1,-1,0,0,0,85,15
qwen3_8b,E02,epistemic,forward,history,2,C1,commitment,-1,-1,0,0,0,85,15
qwen3_8b,E02,epistemic,forward,history,2,C2,commitment,-1,-1,0,0,0,85,15
qwen3_8b,E02,epistemic,forward,history,2,C3,commitment,-1,-1,0,0,0,85,15
qwen3_8b,E02,epistemic,forward,history,2,C4,commitment,-1,-1,0,0,0,85,15
qwen3_8b,E02,epistemic,forward,no_history,1,R,rule,-1,-1,0,0,0,85,15
qwen3_8b,E02,epistemic,forward,no_history,1,C1,commitment,-1,-1,0,0,0,85,11
qwen3_8b,E02,epistemic,forward,no_history,1,C2,commitment,-1,-1,0,0,0,85,18
qwen3_8b,E02,epistemic,forward,no_history,1,C3,commitment,-1,-1,0,0,0,85,18
qwen3_8b,E02,epistemic,forward,no_history,1,C4,commitment,-1,-1,0,0,0,85,16
qwen3_8b,E02,epistemic,forward,no_history,2,R,rule,-1,-1,0,0,0,85,15
qwen3_8b,E02,epistemic,forward,no_history,2,C1,commitment,-1,-1,0,0,0,85,11
qwen3_8b,E02,epistemic,forward,no_history,2,C2,commitment,-1,-1,0,0,0,85,18
qwen3_8b,E02,epistemic,forward,no_history,2,C3,commitment,-1,-1,0,0,0,85,18
qwen3_8b,E02,epistemic,forward,no_history,2,C4,commitment,-1,-1,0,0,0,85,16
qwen3_8b,E02,epistemic,reverse,history,1,C4,commitment,-1,-1,0,0,0,85,16
qwen3_8b,E02,epistemic,reverse,history,1,C3,commitment,-1,-1,0,0,0,85,16
qwen3_8b,E02,epistemic,reverse,history,1,C2,commitment,-1,-1,0,0,0,85,16
qwen3_8b,E02,epistemic,reverse,history,1,C1,commitment,-1,-1,0,0,0,85,16
qwen3_8b,E02,epistemic,reverse,history,1,R,rule,1,-1,2,2,2,75,19
qwen3_8b,E02,epistemic,reverse,history,2,C4,commitment,-1,-1,0,0,0,85,16
qwen3_8b,E02,epistemic,reverse,history,2,C3,commitment,-1,-1,0,0,0,85,16
qwen3_8b,E02,epistemic,reverse,history,2,C2,commitment,-1,-1,0,0,0,85,16
qwen3_8b,E02,epistemic,reverse,history,2,C1,commitment,-1,-1,0,0,0,85,16
qwen3_8b,E02,epistemic,reverse,history,2,R,rule,1,-1,2,2,2,75,19
qwen3_8b,E02,epistemic,reverse,no_history,1,C4,commitment,-1,-1,0,0,0,85,16
qwen3_8b,E02,epistemic,reverse,no_history,1,C3,commitment,-1,-1,0,0,0,85,18
qwen3_8b,E02,epistemic,reverse,no_history,1,C2,commitment,-1,-1,0,0,0,85,18
qwen3_8b,E02,epistemic,reverse,no_history,1,C1,commitment,-1,-1,0,0,0,85,11
qwen3_8b,E02,epistemic,reverse,no_history,1,R,rule,-1,-1,0,0,0,85,15
qwen3_8b,E02,epistemic,reverse,no_history,2,C4,commitment,-1,-1,0,0,0,85,16
qwen3_8b,E02,epistemic,reverse,no_history,2,C3,commitment,-1,-1,0,0,0,85,18
qwen3_8b,E02,epistemic,reverse,no_history,2,C2,commitment,-1,-1,0,0,0,85,18
qwen3_8b,E02,epistemic,reverse,no_history,2,C1,commitment,-1,-1,0,0,0,85,11
qwen3_8b,E02,epistemic,reverse,no_history,2,R,rule,-1,-1,0,0,0,85,15
qwen3_8b,E03,epistemic,forward,history,1,R,rule,-1,-1,0,0,0,85,19
qwen3_8b,E03,epistemic,forward,history,1,C1,commitment,-1,-1,0,0,0,85,21
qwen3_8b,E03,epistemic,forward,history,1,C2,commitment,-1,-1,0,0,0,85,16
qwen3_8b,E03,epistemic,forward,history,1,C3,commitment,-1,-1,0,0,0,85,18
qwen3_8b,E03,epistemic,forward,history,1,C4,commitment,-1,-1,0,0,0,85,18
qwen3_8b,E03,epistemic,forward,history,2,R,rule,-1,-1,0,0,0,85,19
qwen3_8b,E03,epistemic,forward,history,2,C1,commitment,-1,-1,0,0,0,85,21
qwen3_8b,E03,epistemic,forward,history,2,C2,commitment,-1,-1,0,0,0,85,16
qwen3_8b,E03,epistemic,forward,history,2,C3,commitment,-1,-1,0,0,0,85,18
qwen3_8b,E03,epistemic,forward,history,2,C4,commitment,-1,-1,0,0,0,85,18
qwen3_8b,E03,epistemic,forward,no_history,1,R,rule,-1,-1,0,0,0,85,19
qwen3_8b,E03,epistemic,forward,no_history,1,C1,commitment,-2,-1,-1,1,-1,100,16
qwen3_8b,E03,epistemic,forward,no_history,1,C2,commitment,-2,-1,-1,1,0,100,16
qwen3_8b,E03,epistemic,forward,no_history,1,C3,commitment,-2,-1,-1,1,0,100,22
qwen3_8b,E03,epistemic,forward,no_history,1,C4,commitment,-2,-1,-1,1,0,100,16
qwen3_8b,E03,epistemic,forward,no_history,2,R,rule,-1,-1,0,0,0,85,19
qwen3_8b,E03,epistemic,forward,no_history,2,C1,commitment,-2,-1,-1,1,-1,100,16
qwen3_8b,E03,epistemic,forward,no_history,2,C2,commitment,-2,-1,-1,1,0,100,16
qwen3_8b,E03,epistemic,forward,no_history,2,C3,commitment,-2,-1,-1,1,0,100,22
qwen3_8b,E03,epistemic,forward,no_history,2,C4,commitment,-2,-1,-1,1,0,100,16
qwen3_8b,E03,epistemic,reverse,history,1,C4,commitment,-2,-2,0,0,0,100,16
qwen3_8b,E03,epistemic,reverse,history,1,C3,commitment,-2,-2,0,0,0,100,16
qwen3_8b,E03,epistemic,reverse,history,1,C2,commitment,-2,-2,0,0,0,100,16
qwen3_8b,E03,epistemic,reverse,history,1,C1,commitment,-2,-2,0,0,0,100,16
qwen3_8b,E03,epistemic,reverse,history,1,R,rule,-1,-2,1,1,1,90,20
qwen3_8b,E03,epistemic,reverse,history,2,C4,commitment,-2,-2,0,0,0,100,16
qwen3_8b,E03,epistemic,reverse,history,2,C3,commitment,-2,-2,0,0,0,100,16
qwen3_8b,E03,epistemic,reverse,history,2,C2,commitment,-2,-2,0,0,0,100,16
qwen3_8b,E03,epistemic,reverse,history,2,C1,commitment,-2,-2,0,0,0,100,16
qwen3_8b,E03,epistemic,reverse,history,2,R,rule,-1,-2,1,1,1,90,20
qwen3_8b,E03,epistemic,reverse,no_history,1,C4,commitment,-2,-2,0,0,0,100,16
qwen3_8b,E03,epistemic,reverse,no_history,1,C3,commitment,-2,-2,0,0,0,100,22
qwen3_8b,E03,epistemic,reverse,no_history,1,C2,commitment,-2,-2,0,0,0,100,16
qwen3_8b,E03,epistemic,reverse,no_history,1,C1,commitment,-2,-2,0,0,0,100,16
qwen3_8b,E03,epistemic,reverse,no_history,1,R,rule,-1,-2,1,1,1,85,19
qwen3_8b,E03,epistemic,reverse,no_history,2,C4,commitment,-2,-2,0,0,0,100,16
qwen3_8b,E03,epistemic,reverse,no_history,2,C3,commitment,-2,-2,0,0,0,100,22
qwen3_8b,E03,epistemic,reverse,no_history,2,C2,commitment,-2,-2,0,0,0,100,16
qwen3_8b,E03,epistemic,reverse,no_history,2,C1,commitment,-2,-2,0,0,0,100,16
qwen3_8b,E03,epistemic,reverse,no_history,2,R,rule,-1,-2,1,1,1,85,19
qwen3_8b,E04,epistemic,forward,history,1,R,rule,-1,-1,0,0,0,85,19
qwen3_8b,E04,epistemic,forward,history,1,C1,commitment,-1,-1,0,0,0,85,16
qwen3_8b,E04,epistemic,forward,history,1,C2,commitment,-1,-1,0,0,0,85,17
qwen3_8b,E04,epistemic,forward,history,1,C3,commitment,-1,-1,0,0,0,85,17
qwen3_8b,E04,epistemic,forward,history,1,C4,commitment,-1,-1,0,0,0,85,17
qwen3_8b,E04,epistemic,forward,history,2,R,rule,-1,-1,0,0,0,85,19
qwen3_8b,E04,epistemic,forward,history,2,C1,commitment,-1,-1,0,0,0,85,16
qwen3_8b,E04,epistemic,forward,history,2,C2,commitment,-1,-1,0,0,0,85,17
qwen3_8b,E04,epistemic,forward,history,2,C3,commitment,-1,-1,0,0,0,85,17
qwen3_8b,E04,epistemic,forward,history,2,C4,commitment,-1,-1,0,0,0,85,17
qwen3_8b,E04,epistemic,forward,no_history,1,R,rule,-1,-1,0,0,0,85,19
qwen3_8b,E04,epistemic,forward,no_history,1,C1,commitment,1,-1,2,2,2,70,19
qwen3_8b,E04,epistemic,forward,no_history,1,C2,commitment,-1,-1,0,0,-2,85,17
qwen3_8b,E04,epistemic,forward,no_history,1,C3,commitment,1,-1,2,2,2,75,24
qwen3_8b,E04,epistemic,forward,no_history,1,C4,commitment,1,-1,2,2,0,75,23
qwen3_8b,E04,epistemic,forward,no_history,2,R,rule,-1,-1,0,0,0,85,19
qwen3_8b,E04,epistemic,forward,no_history,2,C1,commitment,1,-1,2,2,2,70,19
qwen3_8b,E04,epistemic,forward,no_history,2,C2,commitment,-1,-1,0,0,-2,85,17
qwen3_8b,E04,epistemic,forward,no_history,2,C3,commitment,1,-1,2,2,2,75,24
qwen3_8b,E04,epistemic,forward,no_history,2,C4,commitment,1,-1,2,2,0,75,23
qwen3_8b,E04,epistemic,reverse,history,1,C4,commitment,1,1,0,0,0,75,23
qwen3_8b,E04,epistemic,reverse,history,1,C3,commitment,1,1,0,0,0,75,23
qwen3_8b,E04,epistemic,reverse,history,1,C2,commitment,1,1,0,0,0,75,23
qwen3_8b,E04,epistemic,reverse,history,1,C1,commitment,1,1,0,0,0,75,23
qwen3_8b,E04,epistemic,reverse,history,1,R,rule,1,1,0,0,0,75,22
qwen3_8b,E04,epistemic,reverse,history,2,C4,commitment,1,1,0,0,0,75,23
qwen3_8b,E04,epistemic,reverse,history,2,C3,commitment,1,1,0,0,0,75,23
qwen3_8b,E04,epistemic,reverse,history,2,C2,commitment,1,1,0,0,0,75,23
qwen3_8b,E04,epistemic,reverse,history,2,C1,commitment,1,1,0,0,0,75,23
qwen3_8b,E04,epistemic,reverse,history,2,R,rule,1,1,0,0,0,75,22
qwen3_8b,E04,epistemic,reverse,no_history,1,C4,commitment,1,1,0,0,0,75,23
qwen3_8b,E04,epistemic,reverse,no_history,1,C3,commitment,1,1,0,0,0,75,24
qwen3_8b,E04,epistemic,reverse,no_history,1,C2,commitment,-1,1,-2,2,-2,85,17
qwen3_8b,E04,epistemic,reverse,no_history,1,C1,commitment,1,1,0,0,2,70,19
qwen3_8b,E04,epistemic,reverse,no_history,1,R,rule,-1,1,-2,2,-2,85,19
qwen3_8b,E04,epistemic,reverse,no_history,2,C4,commitment,1,1,0,0,0,75,23
qwen3_8b,E04,epistemic,reverse,no_history,2,C3,commitment,1,1,0,0,0,75,24
qwen3_8b,E04,epistemic,reverse,no_history,2,C2,commitment,-1,1,-2,2,-2,85,17
qwen3_8b,E04,epistemic,reverse,no_history,2,C1,commitment,1,1,0,0,2,70,19
qwen3_8b,E04,epistemic,reverse,no_history,2,R,rule,-1,1,-2,2,-2,85,19
qwen3_8b,E05,epistemic,forward,history,1,R,rule,1,1,0,0,0,75,15
qwen3_8b,E05,epistemic,forward,history,1,C1,commitment,-1,1,-2,2,-2,85,13
qwen3_8b,E05,epistemic,forward,history,1,C2,commitment,-1,1,-2,2,0,85,13
qwen3_8b,E05,epistemic,forward,history,1,C3,commitment,-1,1,-2,2,0,85,13
qwen3_8b,E05,epistemic,forward,history,1,C4,commitment,-1,1,-2,2,0,85,13
qwen3_8b,E05,epistemic,forward,history,2,R,rule,1,1,0,0,0,75,15
qwen3_8b,E05,epistemic,forward,history,2,C1,commitment,-1,1,-2,2,-2,85,13
qwen3_8b,E05,epistemic,forward,history,2,C2,commitment,-1,1,-2,2,0,85,13
qwen3_8b,E05,epistemic,forward,history,2,C3,commitment,-1,1,-2,2,0,85,13
qwen3_8b,E05,epistemic,forward,history,2,C4,commitment,-1,1,-2,2,0,85,13
qwen3_8b,E05,epistemic,forward,no_history,1,R,rule,1,1,0,0,0,75,15
qwen3_8b,E05,epistemic,forward,no_history,1,C1,commitment,-1,1,-2,2,-2,85,11
qwen3_8b,E05,epistemic,forward,no_history,1,C2,commitment,-1,1,-2,2,0,85,14
qwen3_8b,E05,epistemic,forward,no_history,1,C3,commitment,-1,1,-2,2,0,85,11
qwen3_8b,E05,epistemic,forward,no_history,1,C4,commitment,-1,1,-2,2,0,85,17
qwen3_8b,E05,epistemic,forward,no_history,2,R,rule,1,1,0,0,0,75,15
qwen3_8b,E05,epistemic,forward,no_history,2,C1,commitment,-1,1,-2,2,-2,85,11
qwen3_8b,E05,epistemic,forward,no_history,2,C2,commitment,-1,1,-2,2,0,85,14
qwen3_8b,E05,epistemic,forward,no_history,2,C3,commitment,-1,1,-2,2,0,85,11
qwen3_8b,E05,epistemic,forward,no_history,2,C4,commitment,-1,1,-2,2,0,85,17
qwen3_8b,E05,epistemic,reverse,history,1,C4,commitment,-1,-1,0,0,0,85,17
qwen3_8b,E05,epistemic,reverse,history,1,C3,commitment,-1,-1,0,0,0,85,17
qwen3_8b,E05,epistemic,reverse,history,1,C2,commitment,-1,-1,0,0,0,85,17
qwen3_8b,E05,epistemic,reverse,history,1,C1,commitment,-1,-1,0,0,0,85,17
qwen3_8b,E05,epistemic,reverse,history,1,R,rule,-1,-1,0,0,0,80,15
qwen3_8b,E05,epistemic,reverse,history,2,C4,commitment,-1,-1,0,0,0,85,17
qwen3_8b,E05,epistemic,reverse,history,2,C3,commitment,-1,-1,0,0,0,85,17
qwen3_8b,E05,epistemic,reverse,history,2,C2,commitment,-1,-1,0,0,0,85,17
qwen3_8b,E05,epistemic,reverse,history,2,C1,commitment,-1,-1,0,0,0,85,17
qwen3_8b,E05,epistemic,reverse,history,2,R,rule,-1,-1,0,0,0,80,15
qwen3_8b,E05,epistemic,reverse,no_history,1,C4,commitment,-1,-1,0,0,0,85,17
qwen3_8b,E05,epistemic,reverse,no_history,1,C3,commitment,-1,-1,0,0,0,85,11
qwen3_8b,E05,epistemic,reverse,no_history,1,C2,commitment,-1,-1,0,0,0,85,14
qwen3_8b,E05,epistemic,reverse,no_history,1,C1,commitment,-1,-1,0,0,0,85,11
qwen3_8b,E05,epistemic,reverse,no_history,1,R,rule,1,-1,2,2,2,75,15
qwen3_8b,E05,epistemic,reverse,no_history,2,C4,commitment,-1,-1,0,0,0,85,17
qwen3_8b,E05,epistemic,reverse,no_history,2,C3,commitment,-1,-1,0,0,0,85,11
qwen3_8b,E05,epistemic,reverse,no_history,2,C2,commitment,-1,-1,0,0,0,85,14
qwen3_8b,E05,epistemic,reverse,no_history,2,C1,commitment,-1,-1,0,0,0,85,11
qwen3_8b,E05,epistemic,reverse,no_history,2,R,rule,1,-1,2,2,2,75,15
qwen3_8b,E06,epistemic,forward,history,1,R,rule,-1,-1,0,0,0,85,15
qwen3_8b,E06,epistemic,forward,history,1,C1,commitment,-1,-1,0,0,0,85,13
qwen3_8b,E06,epistemic,forward,history,1,C2,commitment,-1,-1,0,0,0,85,11
qwen3_8b,E06,epistemic,forward,history,1,C3,commitment,-1,-1,0,0,0,85,13
qwen3_8b,E06,epistemic,forward,history,1,C4,commitment,-1,-1,0,0,0,85,11
qwen3_8b,E06,epistemic,forward,history,2,R,rule,-1,-1,0,0,0,85,15
qwen3_8b,E06,epistemic,forward,history,2,C1,commitment,-1,-1,0,0,0,85,13
qwen3_8b,E06,epistemic,forward,history,2,C2,commitment,-1,-1,0,0,0,85,11
qwen3_8b,E06,epistemic,forward,history,2,C3,commitment,-1,-1,0,0,0,85,13
qwen3_8b,E06,epistemic,forward,history,2,C4,commitment,-1,-1,0,0,0,85,11
qwen3_8b,E06,epistemic,forward,no_history,1,R,rule,-1,-1,0,0,0,85,15
qwen3_8b,E06,epistemic,forward,no_history,1,C1,commitment,-1,-1,0,0,0,85,14
qwen3_8b,E06,epistemic,forward,no_history,1,C2,commitment,-1,-1,0,0,0,85,14
qwen3_8b,E06,epistemic,forward,no_history,1,C3,commitment,-1,-1,0,0,0,85,18
qwen3_8b,E06,epistemic,forward,no_history,1,C4,commitment,-1,-1,0,0,0,85,14
qwen3_8b,E06,epistemic,forward,no_history,2,R,rule,-1,-1,0,0,0,85,15
qwen3_8b,E06,epistemic,forward,no_history,2,C1,commitment,-1,-1,0,0,0,85,14
qwen3_8b,E06,epistemic,forward,no_history,2,C2,commitment,-1,-1,0,0,0,85,14
qwen3_8b,E06,epistemic,forward,no_history,2,C3,commitment,-1,-1,0,0,0,85,18
qwen3_8b,E06,epistemic,forward,no_history,2,C4,commitment,-1,-1,0,0,0,85,14
qwen3_8b,E06,epistemic,reverse,history,1,C4,commitment,-1,-1,0,0,0,85,14
qwen3_8b,E06,epistemic,reverse,history,1,C3,commitment,-1,-1,0,0,0,85,14
qwen3_8b,E06,epistemic,reverse,history,1,C2,commitment,-1,-1,0,0,0,85,14
qwen3_8b,E06,epistemic,reverse,history,1,C1,commitment,-1,-1,0,0,0,85,14
qwen3_8b,E06,epistemic,reverse,history,1,R,rule,1,-1,2,2,2,75,19
qwen3_8b,E06,epistemic,reverse,history,2,C4,commitment,-1,-1,0,0,0,85,14
qwen3_8b,E06,epistemic,reverse,history,2,C3,commitment,-1,-1,0,0,0,85,14
qwen3_8b,E06,epistemic,reverse,history,2,C2,commitment,-1,-1,0,0,0,85,14
qwen3_8b,E06,epistemic,reverse,history,2,C1,commitment,-1,-1,0,0,0,85,14
qwen3_8b,E06,epistemic,reverse,history,2,R,rule,1,-1,2,2,2,75,19
qwen3_8b,E06,epistemic,reverse,no_history,1,C4,commitment,-1,-1,0,0,0,85,14
qwen3_8b,E06,epistemic,reverse,no_history,1,C3,commitment,-1,-1,0,0,0,85,18
qwen3_8b,E06,epistemic,reverse,no_history,1,C2,commitment,-1,-1,0,0,0,85,14
qwen3_8b,E06,epistemic,reverse,no_history,1,C1,commitment,-1,-1,0,0,0,85,14
qwen3_8b,E06,epistemic,reverse,no_history,1,R,rule,-1,-1,0,0,0,85,15
qwen3_8b,E06,epistemic,reverse,no_history,2,C4,commitment,-1,-1,0,0,0,85,14
qwen3_8b,E06,epistemic,reverse,no_history,2,C3,commitment,-1,-1,0,0,0,85,18
qwen3_8b,E06,epistemic,reverse,no_history,2,C2,commitment,-1,-1,0,0,0,85,14
qwen3_8b,E06,epistemic,reverse,no_history,2,C1,commitment,-1,-1,0,0,0,85,14
qwen3_8b,E06,epistemic,reverse,no_history,2,R,rule,-1,-1,0,0,0,85,15
qwen3_8b,E07,epistemic,forward,history,1,R,rule,-1,-1,0,0,0,85,20
qwen3_8b,E07,epistemic,forward,history,1,C1,commitment,-2,-1,-1,1,-1,95,22
qwen3_8b,E07,epistemic,forward,history,1,C2,commitment,-2,-1,-1,1,0,95,22
qwen3_8b,E07,epistemic,forward,history,1,C3,commitment,-2,-1,-1,1,0,95,22
qwen3_8b,E07,epistemic,forward,history,1,C4,commitment,-2,-1,-1,1,0,95,22
qwen3_8b,E07,epistemic,forward,history,2,R,rule,-1,-1,0,0,0,85,20
qwen3_8b,E07,epistemic,forward,history,2,C1,commitment,-2,-1,-1,1,-1,95,22
qwen3_8b,E07,epistemic,forward,history,2,C2,commitment,-2,-1,-1,1,0,95,22
qwen3_8b,E07,epistemic,forward,history,2,C3,commitment,-2,-1,-1,1,0,95,22
qwen3_8b,E07,epistemic,forward,history,2,C4,commitment,-2,-1,-1,1,0,95,22
qwen3_8b,E07,epistemic,forward,no_history,1,R,rule,-1,-1,0,0,0,85,20
qwen3_8b,E07,epistemic,forward,no_history,1,C1,commitment,-2,-1,-1,1,-1,100,22
qwen3_8b,E07,epistemic,forward,no_history,1,C2,commitment,-2,-1,-1,1,0,100,22
qwen3_8b,E07,epistemic,forward,no_history,1,C3,commitment,-2,-1,-1,1,0,100,16
qwen3_8b,E07,epistemic,forward,no_history,1,C4,commitment,-2,-1,-1,1,0,100,16
qwen3_8b,E07,epistemic,forward,no_history,2,R,rule,-1,-1,0,0,0,85,20
qwen3_8b,E07,epistemic,forward,no_history,2,C1,commitment,-2,-1,-1,1,-1,100,22
qwen3_8b,E07,epistemic,forward,no_history,2,C2,commitment,-2,-1,-1,1,0,100,22
qwen3_8b,E07,epistemic,forward,no_history,2,C3,commitment,-2,-1,-1,1,0,100,16
qwen3_8b,E07,epistemic,forward,no_history,2,C4,commitment,-2,-1,-1,1,0,100,16
qwen3_8b,E07,epistemic,reverse,history,1,C4,commitment,-2,-2,0,0,0,100,16
qwen3_8b,E07,epistemic,reverse,history,1,C3,commitment,-2,-2,0,0,0,100,16
qwen3_8b,E07,epistemic,reverse,history,1,C2,commitment,-2,-2,0,0,0,100,16
qwen3_8b,E07,epistemic,reverse,history,1,C1,commitment,-2,-2,0,0,0,100,16
qwen3_8b,E07,epistemic,reverse,history,2,C4,commitment,-2,-2,0,0,0,100,16
qwen3_8b,E07,epistemic,reverse,history,2,C3,commitment,-2,-2,0,0,0,100,16
qwen3_8b,E07,epistemic,reverse,history,2,C2,commitment,-2,-2,0,0,0,100,16
qwen3_8b,E07,epistemic,reverse,history,2,C1,commitment,-2,-2,0,0,0,100,16
qwen3_8b,E07,epistemic,reverse,no_history,1,C4,commitment,-2,-2,0,0,0,100,16
qwen3_8b,E07,epistemic,reverse,no_history,1,C3,commitment,-2,-2,0,0,0,100,16
qwen3_8b,E07,epistemic,reverse,no_history,1,C2,commitment,-2,-2,0,0,0,100,22
qwen3_8b,E07,epistemic,reverse,no_history,1,C1,commitment,-2,-2,0,0,0,100,22
qwen3_8b,E07,epistemic,reverse,no_history,1,R,rule,-1,-2,1,1,1,85,20
qwen3_8b,E07,epistemic,reverse,no_history,2,C4,commitment,-2,-2,0,0,0,100,16
qwen3_8b,E07,epistemic,reverse,no_history,2,C3,commitment,-2,-2,0,0,0,100,16
qwen3_8b,E07,epistemic,reverse,no_history,2,C2,commitment,-2,-2,0,0,0,100,22
qwen3_8b,E07,epistemic,reverse,no_history,2,C1,commitment,-2,-2,0,0,0,100,22
qwen3_8b,E07,epistemic,reverse,no_history,2,R,rule,-1,-2,1,1,1,85,20
qwen3_8b,E08,epistemic,forward,history,1,R,rule,1,1,0,0,0,75,15
qwen3_8b,E08,epistemic,forward,history,1,C1,commitment,-1,1,-2,2,-2,85,15
qwen3_8b,E08,epistemic,forward,history,1,C2,commitment,-1,1,-2,2,0,85,15
qwen3_8b,E08,epistemic,forward,history,1,C3,commitment,-1,1,-2,2,0,85,15
qwen3_8b,E08,epistemic,forward,history,1,C4,commitment,-1,1,-2,2,0,85,15
qwen3_8b,E08,epistemic,forward,history,2,R,rule,1,1,0,0,0,75,15
qwen3_8b,E08,epistemic,forward,history,2,C1,commitment,-1,1,-2,2,-2,85,15
qwen3_8b,E08,epistemic,forward,history,2,C2,commitment,-1,1,-2,2,0,85,15
qwen3_8b,E08,epistemic,forward,history,2,C3,commitment,-1,1,-2,2,0,85,15
qwen3_8b,E08,epistemic,forward,history,2,C4,commitment,-1,1,-2,2,0,85,15
